"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","3011","422","1775","321","1763","318","1634","299","129","85","12","19","1236","307",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","5050","449","3489","370","3489","370","3376","377","113","87","0","17","1561","470",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","1894","228","1358","205","1358","205","1337","206","21","20","0","12","536","127",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","4212","406","2968","378","2968","378","2909","385","59","55","0","17","1244","368",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","2711","291","1684","260","1684","260","1659","259","25","22","0","12","1027","228",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","2878","406","1989","401","1989","401","1944","410","45","33","0","12","889","151",
"1400000US17031819700","Census Tract 8197, Cook County, Illinois","3907","359","2480","288","2480","288","2384","279","96","61","0","17","1427","198",
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","3775","397","2603","311","2603","311","2500","303","103","49","0","17","1172","247",
"1400000US17031819802","Census Tract 8198.02, Cook County, Illinois","1953","274","1073","122","1073","122","1065","123","8","9","0","12","880","257",
"1400000US17031819900","Census Tract 8199, Cook County, Illinois","2205","249","1453","233","1453","233","1416","233","37","32","0","12","752","160",
"1400000US17031820000","Census Tract 8200, Cook County, Illinois","1368","171","881","130","881","130","856","130","25","19","0","12","487","87",
"1400000US17031820101","Census Tract 8201.01, Cook County, Illinois","5977","818","2989","424","2989","424","2898","417","91","62","0","17","2988","589",
"1400000US17031820103","Census Tract 8201.03, Cook County, Illinois","3334","348","1986","219","1986","219","1928","224","58","46","0","12","1348","312",
"1400000US17031820104","Census Tract 8201.04, Cook County, Illinois","3343","359","2451","374","2451","374","2276","235","175","187","0","12","892","163",
"1400000US17031820202","Census Tract 8202.02, Cook County, Illinois","2492","294","1511","208","1511","208","1419","213","92","48","0","12","981","205",
"1400000US17031820203","Census Tract 8202.03, Cook County, Illinois","2609","249","1625","242","1625","242","1580","241","45","47","0","12","984","238",
"1400000US17031820204","Census Tract 8202.04, Cook County, Illinois","3294","528","2201","544","2201","544","2017","518","184","124","0","12","1093","237",
"1400000US17031820300","Census Tract 8203, Cook County, Illinois","4080","505","2623","320","2623","320","2461","307","162","83","0","17","1457","319",
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","4142","398","2388","269","2388","269","2167","244","221","114","0","17","1754","271",
"1400000US17031820501","Census Tract 8205.01, Cook County, Illinois","4420","423","2784","345","2784","345","2677","345","107","73","0","17","1636","315",
"1400000US17031820502","Census Tract 8205.02, Cook County, Illinois","4685","373","2564","349","2564","349","2469","341","95","62","0","17","2121","312",
"1400000US17031820603","Census Tract 8206.03, Cook County, Illinois","4199","417","2806","336","2806","336","2615","346","191","104","0","17","1393","230",
"1400000US17031820604","Census Tract 8206.04, Cook County, Illinois","2618","350","1654","251","1654","251","1618","254","36","36","0","12","964","174",
"1400000US17031820605","Census Tract 8206.05, Cook County, Illinois","4530","857","3506","838","3506","838","3295","813","211","194","0","17","1024","245",
"1400000US17031820606","Census Tract 8206.06, Cook County, Illinois","3317","370","2372","369","2372","369","2304","372","68","56","0","12","945","153",
"1400000US17031820700","Census Tract 8207, Cook County, Illinois","5169","261","3456","351","3456","351","3339","353","117","88","0","17","1713","356",
"1400000US17031820800","Census Tract 8208, Cook County, Illinois","2926","241","2044","206","2044","206","1961","193","83","48","0","12","882","146",
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","3858","394","2466","226","2466","226","2354","230","112","63","0","12","1392","359",
"1400000US17031820902","Census Tract 8209.02, Cook County, Illinois","4106","459","2996","392","2996","392","2738","383","258","239","0","17","1110","255",
"1400000US17031821001","Census Tract 8210.01, Cook County, Illinois","3596","456","2412","394","2412","394","2239","406","173","87","0","12","1184","205",
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","4300","396","2414","301","2414","301","2205","271","209","161","0","17","1886","290",
"1400000US17031821101","Census Tract 8211.01, Cook County, Illinois","3507","396","2067","330","2067","330","1969","295","98","77","0","12","1440","229",
"1400000US17031821102","Census Tract 8211.02, Cook County, Illinois","3516","486","2235","412","2235","412","2110","405","125","66","0","12","1281","251",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","4971","592","3278","520","3278","520","2897","410","381","282","0","17","1693","445",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","4580","607","3000","431","2999","431","2635","425","364","167","1","3","1580","366",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","2991","426","1847","374","1847","374","1631","328","216","191","0","12","1144","274",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","2542","425","1619","348","1619","348","1417","323","202","111","0","12","923","209",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","1183","185","682","134","682","134","581","141","101","61","0","12","501","132",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","3697","445","2418","381","2418","381","2361","384","57","55","0","12","1279","311",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","3470","360","2227","251","2227","251","2177","235","50","47","0","12","1243","206",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","4312","516","3087","460","3087","460","2958","448","129","97","0","17","1225","236",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","3887","398","2453","296","2453","296","2365","270","88","67","0","17","1434","285",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","3303","214","2167","214","2157","212","2058","220","99","96","10","15","1136","201",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","3403","526","2082","400","2082","400","1876","271","206","191","0","12","1321","214",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","3728","477","2320","355","2320","355","2170","379","150","122","0","12","1408","325",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","2837","398","1892","319","1892","319","1689","233","203","148","0","12","945","199",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","2686","270","1579","184","1579","184","1493","183","86","53","0","12","1107","181",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","3570","602","2018","375","2018","375","1968","378","50","43","0","12","1552","422",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","4559","612","2568","475","2568","475","2481","450","87","83","0","17","1991","338",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","3457","377","2010","267","2010","267","1883","266","127","68","0","12","1447","329",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","3367","379","2196","398","2186","396","2116","398","70","57","10","16","1171","170",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","6034","867","3265","528","3265","528","3052","494","213","119","0","17","2769","668",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","3495","465","2349","466","2349","466","2134","465","215","137","0","12","1146","189",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","2687","347","1719","291","1719","291","1601","305","118","75","0","12","968","153",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","2587","460","2030","419","2030","419","1891","407","139","86","0","12","557","144",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","2628","330","1577","319","1577","319","1407","232","170","131","0","12","1051","217",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","1694","271","1125","197","1125","197","1039","217","86","57","0","12","569","155",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","5726","790","3576","751","3576","751","3206","752","370","245","0","17","2150","466",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","4283","556","2443","429","2443","429","2367","420","76","58","0","17","1840","441",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","3263","358","2029","306","2029","306","1899","299","130","72","0","12","1234","282",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","2937","244","1841","201","1841","201","1756","212","85","78","0","12","1096","201",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","3845","452","2303","319","2303","319","2178","299","125","74","0","12","1542","318",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","4806","631","3134","499","3134","499","2977","488","157","151","0","17","1672","610",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","3177","400","2359","304","2359","304","2235","297","124","77","0","12","818","286",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","4911","514","3087","304","3087","304","2702","326","385","188","0","17","1824","428",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","3743","406","2505","332","2505","332","2147","290","358","172","0","12","1238","254",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","3527","476","2204","380","2204","380","2072","343","132","90","0","12","1323","275",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","5606","598","3152","363","3152","363","3074","372","78","65","0","17","2454","510",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","1593","342","932","281","932","281","784","210","148","103","0","12","661","192",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","2884","341","1750","289","1750","289","1639","257","111","73","0","12","1134","266",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","3580","467","2266","386","2266","386","2180","386","86","62","0","12","1314","230",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","4693","422","3242","427","3242","427","2982","403","260","146","0","17","1451","254",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","6362","671","4066","551","4066","551","3768","576","298","180","0","17","2296","344",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","2997","410","2118","364","2118","364","1974","348","144","82","0","12","879","187",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","3245","419","2073","382","2073","382","2018","376","55","47","0","12","1172","237",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","4364","433","2560","369","2560","369","2457","368","103","60","0","17","1804","328",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","5473","525","2893","462","2893","462","2809","471","84","72","0","17","2580","537",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","2612","333","1530","275","1530","275","1467","275","63","48","0","12","1082","211",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","3561","476","2256","338","2256","338","1971","331","285","190","0","12","1305","328",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","3430","444","1757","293","1757","293","1708","294","49","37","0","12","1673","290",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","3673","346","1965","237","1965","237","1841","231","124","75","0","12","1708","246",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","3454","260","1992","230","1992","230","1953","234","39","27","0","12","1462","206",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","4726","571","3037","432","3037","432","2889","425","148","90","0","17","1689","329",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","4343","465","2191","400","2191","400","2055","385","136","78","0","17","2152","403",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","4354","444","3261","439","3261","439","3124","416","137","83","0","17","1093","165",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","4160","594","2650","350","2650","350","2569","344","81","50","0","17","1510","440",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","5454","746","4072","675","4072","675","4061","675","11","17","0","17","1382","315",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","5047","556","3143","338","3143","338","2960","312","183","122","0","17","1904","455",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","6279","943","3520","627","3520","627","3268","600","252","133","0","17","2759","569",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","5362","543","3541","375","3541","375","3392","379","149","108","0","17","1821","372",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","4240","678","2739","402","2739","402","2661","390","78","62","0","17","1501","389",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","3205","385","1722","267","1722","267","1679","272","43","41","0","12","1483","257",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","4150","405","2644","358","2644","358","2504","345","140","74","0","17","1506","277",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","4996","620","2807","394","2807","394","2717","393","90","69","0","17","2189","481",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","2705","307","1786","271","1786","271","1615","241","171","90","0","12","919","163",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","5227","449","3476","452","3476","452","3336","442","140","83","0","17","1751","318",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","5704","495","4069","516","4069","516","3953","505","116","63","0","17","1635","268",
"1400000US17031824124","Census Tract 8241.24, Cook County, Illinois","2275","387","1556","304","1556","304","1513","304","43","51","0","12","719","250",
"1400000US17031824125","Census Tract 8241.25, Cook County, Illinois","4082","497","3019","402","3019","402","2855","352","164","131","0","12","1063","202",
"1400000US17031824126","Census Tract 8241.26, Cook County, Illinois","4559","647","3318","685","3318","685","3181","639","137","125","0","17","1241","234",
"1400000US17031824127","Census Tract 8241.27, Cook County, Illinois","3168","536","2000","500","2000","500","1883","504","117","72","0","12","1168","216",
"1400000US17031824128","Census Tract 8241.28, Cook County, Illinois","3959","489","2149","323","2149","323","2082","333","67","79","0","12","1810","353",
"1400000US17031824129","Census Tract 8241.29, Cook County, Illinois","3555","352","2157","326","2157","326","2051","319","106","68","0","12","1398","231",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","4035","383","1920","360","1920","360","1575","350","345","179","0","12","2115","361",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","1760","241","693","140","693","140","643","127","50","33","0","12","1067","213",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","5274","424","3211","305","3211","305","3050","303","161","120","0","17","2063","450",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","5029","657","3525","636","3525","636","3299","632","226","120","0","17","1504","281",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","3279","370","1966","370","1966","370","1825","364","141","81","0","12","1313","166",
"1400000US17031824508","Census Tract 8245.08, Cook County, Illinois","2622","450","1590","378","1590","378","1495","314","95","85","0","12","1032","221",
"1400000US17031824509","Census Tract 8245.09, Cook County, Illinois","3536","770","2336","469","2336","469","2237","435","99","96","0","12","1200","393",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","3524","358","2606","336","2606","336","2511","340","95","64","0","12","918","184",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","5325","1031","3735","995","3735","995","3612","1020","123","94","0","17","1590","416",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","3151","440","1873","291","1873","291","1815","283","58","44","0","12","1278","329",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","4619","530","2935","470","2935","470","2886","465","49","43","0","17","1684","437",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","5839","748","3729","777","3716","774","3235","751","481","297","13","23","2110","494",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","2338","359","1357","305","1357","305","1196","295","161","103","0","12","981","202",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","3738","380","2624","359","2624","359","2521","348","103","63","0","12","1114","245",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","1638","275","1193","210","1193","210","1106","179","87","73","0","12","445","99",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","4783","708","3359","480","3359","480","3193","479","166","76","0","17","1424","365",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","3227","484","2396","422","2396","422","2189","405","207","95","0","12","831","192",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","3584","543","2515","428","2515","428","2423","370","92","85","0","12","1069","239",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","4627","564","3088","464","3088","464","2877","482","211","112","0","17","1539","444",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","4283","836","2812","701","2812","701","2610","694","202","104","0","17","1471","308",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","4586","683","2970","725","2970","725","2481","699","489","405","0","17","1616","333",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","2773","750","2009","733","2009","733","1938","727","71","61","0","12","764","182",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","4818","573","2763","496","2763","496","2200","372","563","258","0","17","2055","372",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","3661","417","2396","333","2396","333","2059","312","337","131","0","17","1265","279",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","3322","177","2125","208","2125","208","1920","229","205","107","0","12","1197","165",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","2913","523","1873","318","1873","318","1604","296","269","118","0","12","1040","457",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","5190","926","3568","881","3568","881","3154","826","414","214","0","17","1622","412",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","4635","700","3183","607","3183","607","2743","542","440","463","0","17","1452","324",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","2698","439","1840","340","1840","340","1595","320","245","163","0","12","858","215",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","2250","532","1107","306","1107","306","965","314","142","94","0","12","1143","350",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","4162","799","2795","591","2795","591","2427","535","368","183","0","17","1367","423",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","3487","674","1579","353","1579","353","1478","342","101","66","0","12","1908","459",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","4135","636","2988","533","2988","533","2411","499","577","295","0","17","1147","380",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","3604","516","2471","437","2471","437","2231","388","240","126","0","12","1133","334",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","3029","395","1842","335","1842","335","1527","310","315","143","0","12","1187","241",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","2235","456","1376","266","1376","266","1136","255","240","94","0","12","859","424",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","2989","433","2097","372","2097","372","1736","362","361","150","0","12","892","195",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","4040","684","2247","376","2247","376","1936","390","311","118","0","17","1793","493",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","4345","544","2460","381","2460","381","2051","312","409","211","0","17","1885","337",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","4055","472","2581","360","2581","360","2105","353","476","166","0","17","1474","333",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","3777","483","2619","438","2619","438","2036","384","583","224","0","12","1158","236",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","3964","464","2717","414","2717","414","2388","408","329","172","0","17","1247","276",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","1582","338","1057","282","1057","282","902","287","155","75","0","12","525","157",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","1285","278","653","161","653","161","504","129","149","127","0","12","632","205",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","3241","739","1743","391","1743","391","1542","394","201","125","0","12","1498","492",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","2145","329","1149","248","1149","248","1025","243","124","60","0","12","996","251",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","3160","473","2064","357","2064","357","1776","340","288","123","0","12","1096","261",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","1982","389","1038","262","1038","262","950","248","88","58","0","12","944","212",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","3178","622","1747","401","1747","401","1553","405","194","106","0","12","1431","368",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","3862","650","2541","543","2541","543","2049","496","492","258","0","17","1321","317",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","2118","354","1219","226","1219","226","968","188","251","145","0","12","899","239",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","2225","142","1465","230","1465","230","1264","252","201","99","0","12","760","188",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","4178","600","2513","408","2498","406","2212","404","286","118","15","24","1665","411",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","2579","281","1678","239","1678","239","1544","282","134","81","0","12","901","169",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","2568","409","1533","297","1533","297","1370","282","163","75","0","12","1035","257",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","2127","320","1331","215","1331","215","1128","194","203","137","0","12","796","220",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","1669","176","886","136","879","136","763","123","116","48","7","10","783","130",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","3413","792","1933","323","1933","323","1714","261","219","141","0","12","1480","763",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","3830","494","2545","340","2545","340","2291","317","254","222","0","12","1285","346",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","4242","743","2677","786","2677","786","2173","447","504","418","0","17","1565","307",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","2696","292","2069","290","2069","290","1993","281","76","51","0","12","627","150",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","3913","666","2492","389","2466","380","2298","393","168","86","26","37","1421","567",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","2908","520","1944","361","1944","361","1614","247","330","300","0","12","964","203",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","2824","394","2065","320","2065","320","1984","299","81","66","0","12","759","240",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","2973","319","1548","266","1548","266","1398","255","150","71","0","12","1425","242",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","3329","482","2401","393","2401","393","2146","389","255","135","0","12","928","266",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","4280","514","3041","541","3041","541","2389","416","652","318","0","17","1239","253",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","6173","932","3802","763","3767","772","3305","802","462","225","35","54","2371","434",
"1400000US17031828507","Census Tract 8285.07, Cook County, Illinois","3275","767","2264","534","2264","534","1975","513","289","182","0","12","1011","377",
"1400000US17031828508","Census Tract 8285.08, Cook County, Illinois","3137","536","2188","516","2188","516","1966","484","222","152","0","12","949","291",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","3294","296","2246","237","2246","237","2177","231","69","57","0","12","1048","181",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","3405","289","1906","246","1906","246","1838","248","68","42","0","12","1499","224",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","3454","449","2192","342","2192","342","1870","272","322","193","0","12","1262","362",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","3268","375","2091","307","2091","307","1807","284","284","121","0","12","1177","231",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","4339","644","2779","509","2779","509","2575","440","204","119","0","17","1560","313",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","2645","366","1735","275","1735","275","1639","253","96","79","0","12","910","194",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","2693","424","1951","351","1913","335","1608","343","305","148","38","64","742","202",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","825","209","529","169","529","169","331","135","198","146","0","12","296","116",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","2835","487","1574","300","1574","300","1355","296","219","101","0","12","1261","388",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","4431","574","2311","413","2311","413","2039","373","272","140","0","17","2120","409",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","3271","534","2027","430","2004","431","1768","364","236","150","23","38","1244","248",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","3037","622","1963","716","1963","716","1739","677","224","156","0","12","1074","318",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","769","158","434","126","434","126","346","121","88","59","0","12","335","88",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","2664","196","1702","287","1702","287","1524","270","178","114","0","12","962","244",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","2814","231","1626","224","1626","224","1507","218","119","86","0","12","1188","267",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","2336","328","1341","235","1341","235","1218","232","123","79","0","12","995","295",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","3229","441","1861","311","1861","311","1563","285","298","150","0","12","1368","345",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","4090","636","2663","404","2663","404","2571","388","92","84","0","17","1427","387",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","5133","746","3426","725","3426","725","2828","659","598","458","0","17","1707","396",
"1400000US17031829903","Census Tract 8299.03, Cook County, Illinois","3658","605","2278","568","2278","568","1881","510","397","170","0","12","1380","476",
"1400000US17031829904","Census Tract 8299.04, Cook County, Illinois","3861","553","2175","302","2175","302","1969","304","206","143","0","12","1686","440",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","2120","481","1230","354","1230","354","1166","343","64","57","0","12","890","271",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","6038","531","4427","512","4427","512","3975","509","452","196","0","17","1611","414",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","5460","786","3547","655","3547","655","3276","577","271","192","0","17","1913","547",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","3477","203","1861","237","1861","237","1706","234","155","75","0","12","1616","233",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","2446","404","1473","273","1473","273","1313","253","160","124","0","12","973","267",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","3605","423","2418","396","2418","396","1965","362","453","201","0","12","1187","272",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","3651","477","2539","388","2529","389","2349","395","180","92","10","16","1112","222",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","2663","459","1672","301","1672","301","1617","299","55","55","0","12","991","271",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","4576","682","2971","501","2898","456","2512","447","386","236","73","115","1605","385",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","2856","427","1607","260","1607","260","1495","260","112","68","0","12","1249","320",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","3694","440","2281","344","2281","344","1934","306","347","195","0","12","1413","325",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","3063","420","2148","382","2148","382","1891","399","257","136","0","12","915","212",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","2760","463","1487","364","1487","364","1396","344","91","86","0","12","1273","273",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","3899","569","3269","541","3269","541","3032","451","237","150","0","12","630","139",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","3599","538","2633","418","2633","418","2526","408","107","65","0","12","966","337",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","2353","346","2137","356","2137","356","1968","341","169","69","0","12","216","84",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","2455","399","2120","347","2120","347","2101","346","19","22","0","12","335","139",
